-13.0,1.0,0.0
-12.987652471246433,1.008727209775885,0.0008819663395404945
-12.975304942492865,1.017446796478454,0.001763932679080989
-12.9629574137393,1.0261587601077071,0.002645899018621484
-12.950609884985733,1.0348631006636442,0.003527865358161978
-12.938262356232165,1.0435598181462653,0.0044098316977024725
-12.925914827478598,1.05224891255557,0.005291798037242968
-12.913567298725031,1.0609303838915591,0.006173764376783462
-12.901219769971465,1.069604232154232,0.007055730716323956
-12.888872241217898,1.0782704573435893,0.00793769705586445
-12.876524712464331,1.08692905945963,0.008819663395404945
-12.864177183710764,1.095580038502355,0.00970162973494544
-12.851829654957196,1.104223394471764,0.010583596074485935
-12.83948212620363,1.112859127367857,0.01146556241402643
-12.827134597450064,1.121487237190634,0.012347528753566924
-12.814787068696496,1.1301077239400947,0.013229495093107418
-12.80243953994293,1.1387205876162398,0.014111461432647913
-12.790092011189362,1.1473258282190688,0.014993427772188407
-12.777744482435795,1.1559234457485814,0.0158753941117289
-12.76539695368223,1.1645134402047785,0.016757360451269396
-12.753049424928662,1.1730958115876595,0.01763932679080989
-12.740701896175095,1.1816705598972244,0.018521293130350384
-12.728354367421527,1.190237685133473,0.01940325946989088
-12.71600683866796,1.198797187296406,0.020285225809431373
-12.703659309914395,1.207349066386023,0.02116719214897187
-12.691311781160827,1.2158933224023238,0.022049158488512365
-12.67896425240726,1.2244299553453084,0.02293112482805286
-12.666616723653693,1.2329589652149775,0.023813091167593354
-12.654269194900126,1.2414803520113302,0.024695057507133848
-12.641921666146558,1.2499941157343673,0.025577023846674343
-12.629574137392993,1.258500256384088,0.026458990186214837
-12.617226608639426,1.2669987739604927,0.02734095652575533
-12.604879079885858,1.2754896684635815,0.028222922865295826
-12.592531551132291,1.2839729398933541,0.02910488920483632
-12.580184022378724,1.292448588249811,0.029986855544376814
-12.567836493625158,1.3009166135329517,0.03086882188391731
-12.555488964871591,1.3093770157427767,0.0317507882234578
-12.543141436118024,1.3178297948792854,0.0326327545629983
